document_id	event_type
443282211483816503_178728971	non_event
443282215718558447_212927501	non_event
443282220485131973_31864302	non_event
443282317095723613_358733319	non_event
443282333270445763_300014770	non_event
443282357611851838_293682491	non_event
443282368888001025_241544307	non_event
443282392886434859_355382966	non_event
443282429697002668_275284290	non_event
443282517432970095_201673817	non_event
443282518446643957_212927501	non_event
443282569239704995_233062540	non_event
443282696209942349_264667800	non_event
443282696963107210_329361033	non_event
443282749099234478_12451940	non_event
443282779642792569_346087561	non_event
443282832594075602_184584894	non_event
443282902838699971_225143352	non_event
443282932969830792_199102621	non_event
443282938076312334_286885491	non_event
443282955930148695_301098302	non_event
443282996706309792_221827460	non_event
443283021325735659_245746348	non_event
443283041116480099_358733319	non_event
443283071799822066_49271184	non_event
443283073082982945_13315895	non_event
443283163663389690_222531107	non_event
443283166308408174_37068653	non_event
443283185919277808_246771997	non_event
443283216865782058_189147905	non_event
443283232826944742_200195602	non_event
443283285276888284_337444866	non_event
443283300165083753_358733319	non_event
443283369959417540_257579408	non_event
443283374954554390_12725040	non_event
443283390611762412_361574010	non_event
443283396911796176_293119194	non_event
443283408698293015_239409685	non_event
443283432739689694_42724340	non_event
443283462952271452_13516230	non_event
443283491482569379_15411857	non_event
443283530668672130_309379704	non_event
443283544516846188_358733319	non_event
443283669238410595_19453066	non_event
443283756002813862_315724072	non_event
443283797137900719_14401488	non_event
443283808489562734_358733319	non_event
443283812198962552_231394916	non_event
443283822672682076_104881350	non_event
443283849199924474_289883756	non_event
443283867284555443_237802576	non_event
443284015848267874_230054007	non_event
443284030210466345_40139887	non_event
443284045937855439_6338665	non_event
443284121642916121_145381589	non_event
443284141810221574_212037655	non_event
443284182041369067_206457053	non_event
443284204596933113_244805683	non_event
443284209226941479_6940192	non_event
443284321630625904_225584807	non_event
443284347614400211_354490770	non_event
443284379190932936_334802540	non_event
443284387010824894_290884209	non_event
443284394120956198_51075881	non_event
443284558489000727_212927501	non_event
443284658237504497_213632077	non_event
443284670417186465_249406514	non_event
443284706530575897_202361936	non_event
443284888036813997_227638818	non_event
443284948888442537_1939468	non_event
443285038348492308_266940118	non_event
443285061823802620_232749010	non_event
443285067577989546_338483621	non_event
443285099646270208_192747285	non_event
443285135516390675_297017708	non_event
443285282637988484_19264847	non_event
443285418252998976_32046317	non_event
443285443564186882_361574010	non_event
443285510395727217_12068522	non_event
443285517986535099_200982660	non_event
443285521760548394_294206820	non_event
443285625513264830_324404176	non_event
443285630485677945_207982192	non_event
443285663831690452_42283458	non_event
443285687476342085_10820690	non_event
443285720034716168_19527825	non_event
443285738675952436_242674533	non_event
443285752735185886_319679461	non_event
443285772831192882_35131436	non_event
443285811271242536_268929803	non_event
443285853154675481_49263937	non_event
443285908164375719_354646212	non_event
443285926433574544_347790050	non_event
443285947942162187_199150242	non_event
443285951433839191_193577211	non_event
443285983677630211_355385240	non_event
443286053533720448_194279294	non_event
443286073992589115_8893370	non_event
443286085718684737_25292220	non_event
443286193041611084_32046317	non_event
443286195602758775_20693878	non_event
443286196748699837_20570657	non_event
443286230966872385_311336673	non_event
443286259933905050_342377815	non_event
443286272103253681_329115352	non_event
443286315577737168_273344958	non_event
443286410593752838_10953252	non_event
443286531983817963_283156806	non_event
443286544374641072_195312635	non_event
443286569951591941_23422718	non_event
443286580052777717_14068989	non_event
443286593455925277_179667185	non_event
443286623361194588_36407069	non_event
443286713027544799_237802576	non_event
443286727236434124_292086197	non_event
443286734804469618_222917672	non_event
443286748990320451_8893370	non_event
443286771670898008_324686204	non_event
443286806006210150_258596926	non_event
443286862344099257_245841924	non_event
443286875822743080_266940118	non_event
443286931171351977_15730678	non_event
443286999741700920_212927501	non_event
443287153310741495_222956323	non_event
443287257194028590_266940118	non_event
443287282385214621_180900310	non_event
443287284361282053_42054943	non_event
443287287000254250_175281584	non_event
443287306671966001_15617000	non_event
443287319137564468_10052124	non_event
443287343832477811_229456003	non_event
443287399281159091_301915985	non_event
443287432080648397_181551017	non_event
443287465450920352_279851397	non_event
443287553742189414_49847539	non_event
443287554883001159_212927501	non_event
443287619550324258_10652056	non_event
443287643489925411_255515605	non_event
443287727325916198_285465842	non_event
443287750194953688_334547494	non_event
443287853049787725_16534556	non_event
443287853602899376_47359032	non_event
443287895853359528_198281143	non_event
443288020276780004_229854645	non_event
443288066219284261_233072788	non_event
443288096871442196_41907968	non_event
443288138200837061_253676721	non_event
443288176385380984_253601331	non_event
443288205250781990_55666527	non_event
443288256613905610_354646212	non_event
443288308798517536_285315	non_event
443288359670683900_30328877	non_event
443288454836279861_37505789	non_event
443288502602637357_262592375	non_event
443288509036512144_20967191	non_event
443288626308069567_242411037	non_event
443288682012347087_319219865	non_event
443288686455869223_233272482	non_event
443288731242588961_213632425	non_event
443288756669287204_226388233	non_event
443288757424355773_306858325	non_event
443288759664062875_22138275	non_event
443288767993210840_275627552	non_event
443288841008166138_362878052	non_event
443288848599967158_48963160	non_event
443288877397440295_33832556	non_event
443288880550018104_300566054	non_event
443288927215454867_279335673	non_event
443288931437118561_306882816	non_event
443288948659913164_210468775	non_event
443288960228809797_346639758	non_event
443288967364929548_304332233	non_event
443288973764192056_266671016	non_event
443289039700527477_201612849	non_event
443289048405203716_13325213	non_event
443289096984597487_193376155	non_event
443289118669063507_244426072	non_event
443289161578210748_213632456	non_event
443289181343304748_265963954	non_event
443289182794208696_272108636	non_event
443289191661357710_178684017	non_event
443289222242864509_11330738	non_event
443289237729629349_191842100	non_event
443289285857328945_182924302	non_event
443289290726711888_26935007	non_event
443289356185949021_295652867	non_event
443289400140910903_303701555	non_event
443289425754381481_200499534	non_event
443289435106078453_310952970	non_event
443289440182122112_47413884	non_event
443289487493442389_234263465	non_event
443289601646124348_215713958	non_event
443289735802792307_296176673	non_event
443289766372541344_262683295	non_event
443289766940295219_276370687	non_event
443289938486965482_257790332	non_event
443289939938435025_354015566	non_event
443290003384121210_210858148	non_event
443290007134697084_31723996	non_event
443290018517751120_321973716	non_event
443290044512803698_212927501	non_event
443290086649305806_304133013	non_event
443290136880228779_49362953	non_event
443290140185415596_302978026	non_event
443290176509943202_330739838	non_event
443290186146430168_43877862	non_event
443290227257806029_244191698	non_event
443290351233700918_255672340	non_event
443290394418199371_45837285	non_event
443290596071232534_324296588	non_event
443290625215038644_3983328	non_event
443290689965022093_289481685	non_event
443290715844542314_241207334	non_event
443290752393220035_215476858	non_event
443290768741539247_225070806	non_event
443290776982949115_211004514	non_event
443290794931380389_17926399	non_event
443290841755497309_33270331	non_event
443290841775848519_315008822	non_event
443291062806171839_15717739	non_event
443291166352440345_269465094	non_event
443291241138047225_282341233	non_event
443291249066024233_181436958	non_event
443291259000000289_178893778	non_event
443291272209234109_200351021	non_event
443291322073416105_45888263	non_event
443291327734571585_180457135	non_event
443291368704679866_28467278	non_event
443291450008168544_308808353	non_event
443291452333461995_244994963	non_event
443291514389538753_24207184	non_event
443291522092200910_327469059	non_event
